9377,Afghanistan Areeba Mobile,0.1853
9375,Afghanistan At Mobile,0.1705
9370,Afghanistan Awcc Mobile,0.174
9378,Afghanistan Etisalat Mobile,0.17
93,Afghanistan Other,0.1825
9372,Afghanistan Roshan Mobile,0.184
9379,Afghanistan Roshan Mobile,0.184
35521160,Albania Amc Fixed,0.162
35521250,Albania Amc Fixed,0.162
35521440,Albania Amc Fixed,0.162
35521650,Albania Amc Fixed,0.162
35521740,Albania Amc Fixed,0.162
35526160,Albania Amc Fixed,0.162
35526250,Albania Amc Fixed,0.162
35526490,Albania Amc Fixed,0.162
35526650,Albania Amc Fixed,0.162
35526673,Albania Amc Fixed,0.162
35526723,Albania Amc Fixed,0.162
35526770,Albania Amc Fixed,0.162
35526840,Albania Amc Fixed,0.162
35526890,Albania Amc Fixed,0.162
35526950,Albania Amc Fixed,0.162
35527140,Albania Amc Fixed,0.162
35527253,Albania Amc Fixed,0.162
35527440,Albania Amc Fixed,0.162
35527470,Albania Amc Fixed,0.162
35527490,Albania Amc Fixed,0.162
35527523,Albania Amc Fixed,0.162
35527623,Albania Amc Fixed,0.162
35527660,Albania Amc Fixed,0.162
35527840,Albania Amc Fixed,0.162
35528190,Albania Amc Fixed,0.162
35528290,Albania Amc Fixed,0.162
35528350,Albania Amc Fixed,0.162
35528390,Albania Amc Fixed,0.162
35528450,Albania Amc Fixed,0.162
35528570,Albania Amc Fixed,0.162
35528623,Albania Amc Fixed,0.162
35528763,Albania Amc Fixed,0.162
35528790,Albania Amc Fixed,0.162
35528870,Albania Amc Fixed,0.162
35529140,Albania Amc Fixed,0.162
35529240,Albania Amc Fixed,0.162
35529280,Albania Amc Fixed,0.162
35529370,Albania Amc Fixed,0.162
35529590,Albania Amc Fixed,0.162
35529680,Albania Amc Fixed,0.162
35529723,Albania Amc Fixed,0.162
35531150,Albania Amc Fixed,0.162
35531350,Albania Amc Fixed,0.162
35536150,Albania Amc Fixed,0.162
35536290,Albania Amc Fixed,0.162
35536340,Albania Amc Fixed,0.162
35536580,Albania Amc Fixed,0.162
35536670,Albania Amc Fixed,0.162
35537140,Albania Amc Fixed,0.162
35537450,Albania Amc Fixed,0.162
35537870,Albania Amc Fixed,0.162
35538150,Albania Amc Fixed,0.162
35538623,Albania Amc Fixed,0.162
35539450,Albania Amc Fixed,0.162
35547210,Albania Amc Fixed,0.162
35547425,Albania Amc Fixed,0.162
35547550,Albania Amc Fixed,0.162
35547700,Albania Amc Fixed,0.162
35547870,Albania Amc Fixed,0.162
35548270,Albania Amc Fixed,0.162
35548570,Albania Amc Fixed,0.162
35548660,Albania Amc Fixed,0.162
35548855,Albania Amc Fixed,0.162
35549440,Albania Amc Fixed,0.162
35549930,Albania Amc Fixed,0.162
35551240,Albania Amc Fixed,0.162
35557180,Albania Amc Fixed,0.162
35557260,Albania Amc Fixed,0.162
35557390,Albania Amc Fixed,0.162
35557463,Albania Amc Fixed,0.162
35557543,Albania Amc Fixed,0.162
35557584,Albania Amc Fixed,0.162
35557643,Albania Amc Fixed,0.162
35557683,Albania Amc Fixed,0.162
35557770,Albania Amc Fixed,0.162
35557865,Albania Amc Fixed,0.162
35557993,Albania Amc Fixed,0.162
35558150,Albania Amc Fixed,0.162
35558580,Albania Amc Fixed,0.162
35558852,Albania Amc Fixed,0.162
35558953,Albania Amc Fixed,0.162
35586260,Albania Amc Fixed,0.162
35586344,Albania Amc Fixed,0.162
35586372,Albania Amc Fixed,0.162
35586472,Albania Amc Fixed,0.162
35586622,Albania Amc Fixed,0.162
35586672,Albania Amc Fixed,0.162
35586750,Albania Amc Fixed,0.162
35587224,Albania Amc Fixed,0.162
35587392,Albania Amc Fixed,0.162
